Entity	Type	Type_id
coun	PERSON	380
french	NORP	381
french	NORP	381
ukrainian	NORP	381
ukrainian	NORP	381
ukrainian	NORP	381
ukrainian	NORP	381
[mh jit ignores	PERSON	380
russian	NORP	381
russia	GPE	384
inf treaty	PERSON	380
british	NORP	381
sweden	GPE	384
sweden	GPE	384
british army	ORG	383
trump dossier ser	PERSON	380
russians	NORP	381
mh disaster	PERSON	380
ukraine	GPE	384
europe	LOC	385
ukrainian navy	ORG	383
russian	NORP	381
eu	ORG	383
nazis	NORP	381
americans	NORP	381
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
europe	LOC	385
poland	GPE	384
ukraine	GPE	384
skripal	ORG	383
sergei skri	PERSON	380
ukraine	GPE	384
germany	GPE	384
germanys	GPE	384
poland	GPE	384
theresa	ORG	383
theresa	ORG	383
new york times	ORG	383
washington post	ORG	383
ukraine	GPE	384
europe	LOC	385
syria	GPE	384
osce	PERSON	380
ukrainian	NORP	381
eu	ORG	383
united kingdom	GPE	384
eu	ORG	383
ukraine	GPE	384
russian	NORP	381
ukraine explode pipelines	ORG	383
american interests united st	ORG	383
italian	NORP	381
italian	NORP	381
italian	NORP	381
italian	NORP	381
italian	NORP	381
italian	NORP	381
europe	LOC	385
russia	GPE	384
ukraine	GPE	384
western world america church	ORG	383
ukraine	GPE	384
ukraine	GPE	384
russia	GPE	384
ukraine	GPE	384
helme	PERSON	380
ukraine	GPE	384
ukraine	GPE	384
eu	ORG	383
ukrainian ministry foreign affairs percei	ORG	383
forest brothers	ORG	383
nazi	NORP	381
crimin	PERSON	380
russia russian	NORP	381
russia	GPE	384
interna	GPE	384
russian	NORP	381
russia party	ORG	383
january th	EVENT	387
russian	NORP	381
parlia	NORP	381
georgetown university	ORG	383
russian disi	GPE	384
eu	ORG	383
georgia	GPE	384
autocephaly ukrainian orthodox church	ORG	383
russia	GPE	384
eu	ORG	383
ukrainian navy	ORG	383
russian	NORP	381
tomos autocephaly	ORG	383
ukraine	GPE	384
un	ORG	383
poland	GPE	384
world war ii	EVENT	387
nato	ORG	383
europe	LOC	385
european union	ORG	383
islamic	NORP	381
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
russia	GPE	384
russia	GPE	384
russia	GPE	384
un	ORG	383
cuba	GPE	384
cuba	GPE	384
guantanamo bay	LOC	385
russian	NORP	381
ukrainian	NORP	381
russian	NORP	381
russian	NORP	381
american	NORP	381
lithuanian	NORP	381
american	NORP	381
lithuanian	NORP	381
american	NORP	381
lithuanian	NORP	381
american	NORP	381
lithuanian	NORP	381
american	NORP	381
lithuanian	NORP	381
american	NORP	381
lithuanian	NORP	381
american	NORP	381
lithuanian	NORP	381
american	NORP	381
lithuanian	NORP	381
russian	NORP	381
georgia lin	PERSON	380
russian	NORP	381
georgia lin	PERSON	380
russian	NORP	381
georgia lin	PERSON	380
eu	ORG	383
eu	ORG	383
ukrainian orthodox church provocation osc	ORG	383
ukrainian	NORP	381
russian	NORP	381
russian	NORP	381
li	PERSON	380
un	ORG	383
un	ORG	383
americans	NORP	381
georgia	GPE	384
eu	ORG	383
ukraine	GPE	384
kerch strait provocation k	ORG	383
uk	GPE	384
europe	LOC	385
soviet republic	GPE	384
soviet republic	GPE	384
un resolution act	LAW	390
west antirussian	NORP	381
un resolution act	LAW	390
west antirussian	NORP	381
eu	ORG	383
past month	DATE	391
cia	ORG	383
ukrainian	NORP	381
ukraine	GPE	384
russian	NORP	381
ukraine	GPE	384
russian	NORP	381
uk	GPE	384
france	GPE	384
uk united stat	GPE	384
france	GPE	384
uk united stat	GPE	384
ukrainian	NORP	381
petro poroshenko decl	PERSON	380
cia autocephaly	ORG	383
ukrainian orthodox church	ORG	383
cia	ORG	383
ukrainian orthodox church	ORG	383
syria	GPE	384
frida	PERSON	380
americans	NORP	381
putin russia	PERSON	380
americans	NORP	381
lo	PERSON	380
russian	NORP	381
world world war   nuclear war	EVENT	387
germany nato	ORG	383
ge	ORG	383
russia	GPE	384
brussels	GPE	384
european	NORP	381
lugar	GPE	384
austrian	NORP	381
russian	LANGUAGE	389
french	NORP	381
ukraine	GPE	384
ma	PERSON	380
ukrainian	NORP	381
russian	NORP	381
ukraine	GPE	384
ukrainian	NORP	381
orthodox church	ORG	383
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
eu	ORG	383
austria	GPE	384
russian	NORP	381
ukraine	GPE	384
uk	GPE	384
ukrainian	NORP	381
france	GPE	384
russia	GPE	384
eu	ORG	383
ukraine	GPE	384
brit	ORG	383
eu	ORG	383
russia	GPE	384
eu	ORG	383
russia	GPE	384
poroshenko power force	ORG	383
poroshenko power force	ORG	383
poroshenko power force	ORG	383
poroshenko power force	ORG	383
poroshenko power force	ORG	383
ukraine gateway drug transit	ORG	383
europe	LOC	385
ukraine gateway drug transit	ORG	383
europe	LOC	385
ukraine gateway drug transit	ORG	383
europe	LOC	385
ukraine gateway drug transit	ORG	383
europe	LOC	385
ukrainian	NORP	381
french	NORP	381
solidarity	ORG	383
french	NORP	381
french	NORP	381
french	NORP	381
french	NORP	381
ukrainian	NORP	381
ukrainian	NORP	381
ukrainian	NORP	381
ukrainian	NORP	381
nazi	NORP	381
russia	GPE	384
britain	GPE	384
ukrainian	NORP	381
eu migrants bri	PERSON	380
eu migrants bri	PERSON	380
ukraine	GPE	384
chemical attac	PERSON	380
ukraine	GPE	384
poroshenko	PERSON	380
amnesty international ideological tool se	ORG	383
georgia islamic	ORG	383
ukrainian	NORP	381
europe	LOC	385
europe	LOC	385
europe	LOC	385
europe	LOC	385
europe	LOC	385
european	NORP	381
europe	LOC	385
nato	ORG	383
arrived donbas	PERSON	380
new nato brigade	ORG	383
arrived donbas	PERSON	380
ukraine ende	ORG	383
georgia	GPE	384
french	NORP	381
lesson refuse obey amer	ORG	383
[poroshenko	PERSON	380
mariupol	PERSON	380
mariupol	PERSON	380
mariupol	PERSON	380
mariupol	PERSON	380
ukraine	GPE	384
uk	GPE	384
ukraine	GPE	384
uk	GPE	384
ukraine	GPE	384
ukraine	GPE	384
europe	LOC	385
ukraine	GPE	384
west nt	GPE	384
azov sea	LOC	385
russia	GPE	384
russian	NORP	381
eu	ORG	383
un	ORG	383
ukrainian	NORP	381
ukrainian	NORP	381
ukrainians	NORP	381
ukrainians	NORP	381
armenia soros	PERSON	380
ukrainian	NORP	381
ukrainian	NORP	381
ukraine	GPE	384
british	NORP	381
ukraine	GPE	384
british	NORP	381
ukraine	GPE	384
un security council	ORG	383
eu	ORG	383
ukraine	GPE	384
syria	GPE	384
eu	ORG	383
russia	GPE	384
eu	ORG	383
ukraine	GPE	384
afghanistan	GPE	384
ukrainian	NORP	381
russia	GPE	384
uk	GPE	384
eastern	NORP	381
west forces	ORG	383
ukraine	GPE	384
finland	GPE	384
russia	GPE	384
karelia	PERSON	380
finland	GPE	384
russia	GPE	384
karelia	PERSON	380
inhabi	PERSON	380
west keeps	GPE	384
aleppo attack blame s	PERSON	380
west keeps	NORP	381
aleppo attack blame s	PERSON	380
west keeps	NORP	381
aleppo attack blame s	PERSON	380
washington	GPE	384
poroshenko launch sea	PERSON	380
ukraine	GPE	384
ukrainian	NORP	381
permissi	PERSON	380
ukrainian	NORP	381
permissi	PERSON	380
ukrainian	NORP	381
permissi	PERSON	380
ukrainian	NORP	381
permissi	PERSON	380
nato	ORG	383
belarus nato milita	PERSON	380
estonia	GPE	384
russian	LANGUAGE	389
ukrainian	NORP	381
russian	NORP	381
americans	NORP	381
german	NORP	381
camp area	LOC	385
nazi	NORP	381
ukraine	GPE	384
adolf hitler	PERSON	380
eu	ORG	383
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
poland	GPE	384
eu european union	ORG	383
poland	GPE	384
eu european union	ORG	383
swiss	NORP	381
hillary clinton	PERSON	380
america	GPE	384
nato	ORG	383
nato	ORG	383
finland	GPE	384
russia	GPE	384
americans	NORP	381
russian	NORP	381
ukraine	GPE	384
ukraine	GPE	384
ukraine tra	PERSON	380
ukraine	GPE	384
ukraine tra	PERSON	380
belarusians	NORP	381
russia	GPE	384
sergei magnitsky	PERSON	380
sergei magnitsky	PERSON	380
merkel	PERSON	380
german	NORP	381
europe europe	LOC	385
ukraine neonazis	ORG	383
ukraine usa condemn	ORG	383
ukraine	GPE	384
baltic	NORP	381
european	NORP	381
baltic	NORP	381
european	NORP	381
norwegians	NORP	381
nato	ORG	383
nato	ORG	383
eu	ORG	383
germany	GPE	384
nazis	NORP	381
finnish	NORP	381
finnish	NORP	381
eu	ORG	383
ukraine head	PERSON	380
eu	ORG	383
uk	GPE	384
russia	GPE	384
uk	GPE	384
russia	GPE	384
john bolton	PERSON	380
russia	GPE	384
eu	ORG	383
russia	GPE	384
eu	ORG	383
brexit eu scapegoat	PERSON	380
washington	GPE	384
uk islamic	ORG	383
british	NORP	381
army	ORG	383
russia army	ORG	383
ukraine	GPE	384
nazi	NORP	381
europe	LOC	385
ukraine	GPE	384
donbas	GPE	384
lithuanian	NORP	381
npp lit	PERSON	380
lithuanian	NORP	381
npp lit	PERSON	380
donbas	PERSON	380
western	NORP	381
today	DATE	391
today	DATE	391
today	DATE	391
today	DATE	391
today	DATE	391
today	DATE	391
ukraine	GPE	384
ukraine	GPE	384
ukrainians	NORP	381
polish	NORP	381
ukrainian	NORP	381
hungarian	NORP	381
ukrainian	NORP	381
hungarian	NORP	381
ukrainian	NORP	381
hungarian	NORP	381
ukrainian	NORP	381
hungarian	NORP	381
ukraine	GPE	384
european	NORP	381
ukraine	GPE	384
european	NORP	381
ukraine	GPE	384
european	NORP	381
ukraine	GPE	384
european	NORP	381
ukraine	GPE	384
european	NORP	381
un	ORG	383
eu	ORG	383
eu	ORG	383
nato	ORG	383
nato	ORG	383
russ	PERSON	380
russia year   	EVENT	387
norway	GPE	384
germa	PERSON	380
russia	GPE	384
air russians	NORP	381
lugar	GPE	384
ivan	PERSON	380
british	NORP	381
national security	ORG	383
georgia	GPE	384
national security	ORG	383
georgia	GPE	384
donbas	PERSON	380
ukrainian	NORP	381
ukrainian	NORP	381
osce	PERSON	380
russian	NORP	381
russian	NORP	381
uk	GPE	384
russia	GPE	384
democrati	GPE	384
eu	ORG	383
eu	ORG	383
european	NORP	381
eu	ORG	383
european	NORP	381
eu	ORG	383
european	NORP	381
danish	NORP	381
danish	NORP	381
boris berezovsky	PERSON	380
boris berezovsky	PERSON	380
ukrainian	NORP	381
ukraines army	ORG	383
ukraines army	ORG	383
ukraines army	ORG	383
ukraines army	ORG	383
ukraines army	ORG	383
russia	GPE	384
sevasto	GPE	384
russia	GPE	384
sevasto	GPE	384
russia	GPE	384
sevasto	GPE	384
russia	GPE	384
russia	GPE	384
russia	GPE	384
russia	GPE	384
ukraine	GPE	384
russia	GPE	384
russia	GPE	384
west ...	GPE	384
ukraine	GPE	384
russia	GPE	384
eu	ORG	383
russia	GPE	384
ukrainian army	ORG	383
ukrainian army	ORG	383
ukrainian army	ORG	383
russia	GPE	384
ukrainian	NORP	381
ukrainian	NORP	381
european	NORP	381
ukrainian	NORP	381
ukrainian	NORP	381
autocephaly cia	PERSON	380
ukrainian russian	NORP	381
finland	GPE	384
authoritarian	NORP	381
bulgaria	GPE	384
mladan kiril	PERSON	380
bulgaria	GPE	384
mladan kiril	PERSON	380
bulgaria	GPE	384
mladan kiril	PERSON	380
georgian	NORP	381
french	NORP	381
north syrian	NORP	381
islamic	NORP	381
georgia	GPE	384
ukraine	GPE	384
europe	LOC	385
eu	ORG	383
uk	GPE	384
eu	ORG	383
ukraine	GPE	384
russian	NORP	381
churc	PERSON	380
finland	GPE	384
eu	ORG	383
eu auth	PERSON	380
ukraine	GPE	384
russia	GPE	384
george soros	PERSON	380
czech republic	GPE	384
skri	GPE	384
russian	NORP	381
russia	GPE	384
east germans	NORP	381
syria	GPE	384
russia	GPE	384
ukraine	GPE	384
nazi	NORP	381
aut	ORG	383
ukraine	GPE	384
ukraine	GPE	384
ukrainian	NORP	381
ukraine	GPE	384
georgia	GPE	384
georgia	GPE	384
ammo depot	ORG	383
ukraine	GPE	384
ammo depot	ORG	383
ukraine	GPE	384
ammo depot	ORG	383
ukraine	GPE	384
ammo depot	ORG	383
ukraine	GPE	384
ammo depot	ORG	383
ukraine	GPE	384
ukrainian	NORP	381
national security def	PERSON	380
ukrainian	NORP	381
national security def	PERSON	380
ukrainian	NORP	381
national security def	PERSON	380
ukrainian	NORP	381
national security def	PERSON	380
ukrainian	NORP	381
ukraine	GPE	384
soviet	NORP	381
uk	GPE	384
uk	GPE	384
ukraine	GPE	384
austrohungarian	NORP	381
intelligen	ORG	383
russia	GPE	384
nazi	NORP	381
europe	LOC	385
danis	LOC	385
cia	ORG	383
african swine	PERSON	380
cuba	GPE	384
cia	ORG	383
african swine	PERSON	380
cuba	GPE	384
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
soviet union	GPE	384
russia	GPE	384
ukraine	GPE	384
europeans	NORP	381
eu	ORG	383
eu projec	PRODUCT	386
ukraine	GPE	384
ukrainian	NORP	381
ukraine	GPE	384
europe	LOC	385
ukraine	GPE	384
ukrainian	NORP	381
russia	GPE	384
spanish	LANGUAGE	389
americans	NORP	381
georgia	GPE	384
hungary	GPE	384
nato	ORG	383
eu	ORG	383
norwegian	NORP	381
crimea russia	PERSON	380
norwegian	NORP	381
crimea russia	PERSON	380
norwegian	NORP	381
crimea russia	PERSON	380
norway	GPE	384
norway	GPE	384
norway	GPE	384
german	NORP	381
baltic	NORP	381
ukrainian	NORP	381
russia	GPE	384
russia azerbaijan	GPE	384
turkey	GPE	384
georgia	GPE	384
russia	GPE	384
kiev	PERSON	380
kiev	PERSON	380
ukrainian	NORP	381
ukrainian	NORP	381
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
latvia	GPE	384
donbas	GPE	384
path civil war	EVENT	387
europe	LOC	385
boshirov skripal poison	PERSON	380
ukrainian	NORP	381
ukraine	GPE	384
belgium	GPE	384
belgium	GPE	384
russia	GPE	384
moscow	GPE	384
ukraine	GPE	384
buzzfeed hires	ORG	383
soros tries sow discord	PERSON	380
europe	LOC	385
china	GPE	384
countr	GPE	384
russia	GPE	384
russia	GPE	384
russian	NORP	381
russian	NORP	381
west	LOC	385
ukraine	GPE	384
russia	GPE	384
ukraine	GPE	384
donbas	GPE	384
ukraine	GPE	384
russian	NORP	381
israel	GPE	384
eu	ORG	383
russia	GPE	384
eu	ORG	383
ukraine	GPE	384
israel	GPE	384
russian	NORP	381
russian	GPE	384
syria	GPE	384
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
eugeorgia association	ORG	383
angela merkel	PERSON	380
angela merkel	PERSON	380
israel	GPE	384
syria	GPE	384
israel	GPE	384
syria	GPE	384
russian	NORP	381
maria zakharova	PERSON	380
russia	GPE	384
russia	GPE	384
neonazis	NORP	381
neonazis	NORP	381
neonazis	NORP	381
russia	GPE	384
russia	GPE	384
russia	GPE	384
russia	GPE	384
ukraine	GPE	384
ukrainian	NORP	381
propaganda stunt orchestra	PERSON	380
ukrainian	NORP	381
al qaeda	ORG	383
ukraine	GPE	384
ukraine	GPE	384
ukrainian	NORP	381
ukrainian	NORP	381
ukrainian	NORP	381
ge	ORG	383
ge	ORG	383
russian	NORP	381
georgia host tv	ORG	383
obiek	GPE	384
georgian governm	PERSON	380
merkel	PERSON	380
georgia	GPE	384
syrian	NORP	381
greek	NORP	381
ukrainian autocep	PERSON	380
ukrainian	NORP	381
russian	NORP	381
moscow	GPE	384
russia	GPE	384
seven	QUANTITY	395
ukraine	GPE	384
west support antirussian	NORP	381
russia	GPE	384
kreml	PERSON	380
kreml	PERSON	380
russia defence ministry	ORG	383
lea	PERSON	380
macedonia	GPE	384
brexit	PERSON	380
eu	ORG	383
moscow	GPE	384
european	NORP	381
alexander petrov ruslan boshirov	PERSON	380
uk	GPE	384
ussr	GPE	384
russia	GPE	384
september	DATE	391
mass shootings	ORG	383
soviet	NORP	381
mass shootings	GPE	384
soviet	NORP	381
british	NORP	381
nato	ORG	383
russia nato	ORG	383
nato	ORG	383
russia nato	ORG	383
nato	ORG	383
russia nato	ORG	383
novichok manufactured	PERSON	380
porton	PERSON	380
israel	GPE	384
eu	ORG	383
ukraine	GPE	384
salisbury toxic	PERSON	380
dinamo stadium tbilisi	FAC	9191306739292312949
un	ORG	383
batch salisbury age	PERSON	380
election day	DATE	391
british	NORP	381
london	GPE	384
coup bolivia control lithium d	ORG	383
antirussian	NORP	381
syria	GPE	384
uk	GPE	384
million	CARDINAL	397
syrian	NORP	381
ukraine	GPE	384
russian	NORP	381
russian	NORP	381
ukrainian	NORP	381
usaid sue moldovan mayors united states	ORG	383
usaid sue moldovan mayors united states	ORG	383
usaid sue moldovan mayors united states	ORG	383
usaid sue moldovan mayors united states	ORG	383
ukraine	GPE	384
uk secret services	ORG	383
europe	LOC	385
ukraine	GPE	384
donbas	GPE	384
donbas ky	PERSON	380
donbas ky	PERSON	380
eu	ORG	383
eu	ORG	383
georgians	NORP	381
russian	NORP	381
donbas russian	PERSON	380
don	PERSON	380
russia	GPE	384
russia	GPE	384
ukrainian	NORP	381
necrophilia bestiality	ORG	383
swe	PERSON	380
finnish	NORP	381
eu	ORG	383
eastern europe	LOC	385
nato	ORG	383
eastern europe	LOC	385
nato	ORG	383
germany	GPE	384
russia	GPE	384
salisbu	PERSON	380
germany	GPE	384
russia	GPE	384
salisbu	PERSON	380
democrats	NORP	381
manipu	GPE	384
russia	GPE	384
russia	GPE	384
eu	ORG	383
ukraine	GPE	384
azov sea	LOC	385
ukraine	GPE	384
russian	NORP	381
maria butina	PERSON	380
russian	NORP	381
un	ORG	383
ukraine	PERSON	380
hitler doll	PERSON	380
ukraine ukraini	PERSON	380
hitler doll	PERSON	380
ukraine ukraini	PERSON	380
hitler doll	PERSON	380
ukraine ukraini	PERSON	380
tbilisi brussels	ORG	383
washington	GPE	384
nato	ORG	383
russia	GPE	384
russia	GPE	384
european court	ORG	383
russian	NORP	381
european court	ORG	383
russian	NORP	381
european court	ORG	383
russian	NORP	381
syria	GPE	384
baltic	NORP	381
ukraine	GPE	384
ukraine	GPE	384
united ...	GPE	384
nato	ORG	383
finland sweden	FAC	9191306739292312949
nato	ORG	383
citizens republic moldova	ORG	383
award georgian	NORP	381
serg	PERSON	380
serg	PERSON	380
europeancrimean chamber commerce	ORG	383
europeancrimean chamber commerce	ORG	383
pentagon	ORG	383
pentagon	ORG	383
pentagon	ORG	383
pentagon	ORG	383
pentagon	ORG	383
pentagon	ORG	383
pentagon	ORG	383
[douma chemichal	PERSON	380
nato	ORG	383
today	DATE	391
nato	ORG	383
europe	LOC	385
paedophilia	GPE	384
june	DATE	391
sentsov	PERSON	380
sweden	GPE	384
swedish	NORP	381
eu	ORG	383
paedophilia serbia paedophili	ORG	383
britain	GPE	384
ukraine	GPE	384
poland america	GPE	384
poland	GPE	384
nato american	ORG	383
uk	GPE	384
muslim	NORP	381
sweden destroy	PERSON	380
truth russia mouth	ORG	383
british	NORP	381
amesbury	CARDINAL	397
british	NORP	381
poland	GPE	384
poland	GPE	384
ukraine	GPE	384
europe	LOC	385
world cup	EVENT	387
ukraine	GPE	384
olympics national team u...	ORG	383
maidan museum kiev	ORG	383
interior	ORG	383
great britain	GPE	384
donbas	GPE	384
kiev	PERSON	380
georgian	NORP	381
amesbury	CARDINAL	397
nato	ORG	383
uk	GPE	384
russia	GPE	384
amesbury	CARDINAL	397
organi	PERSON	380
june	DATE	391
europe	LOC	385
soviet union	GPE	384
eu	ORG	383
ukraine	GPE	384
pentagon	ORG	383
poland	GPE	384
ukrainian	NORP	381
russian	NORP	381
west nile	LOC	385
czech	NORP	381
berlin	GPE	384
czech	NORP	381
george	PERSON	380
russian	LANGUAGE	389
czech	NORP	381
prague	GPE	384
ukrainian	NORP	381
sbu	ORG	383
ukraine west	ORG	383
brussels	GPE	384
france	GPE	384
france	GPE	384
americans	NORP	381
russian	LANGUAGE	389
nato	ORG	383
kosovan albanian	NORP	381
ukraine	GPE	384
kosovan albanian	PERSON	380
german	NORP	381
kosovan albanian	NORP	381
germany	GPE	384
russia	GPE	384
swedish	NORP	381
un	ORG	383
ukrainian	NORP	381
ukraine	GPE	384
territo	GPE	384
russian	NORP	381
ukrainian	NORP	381
ukrainian	NORP	381
russian	NORP	381
gorbachev nato	PERSON	380
ukrainian army	ORG	383
european	NORP	381
yushchenko	PERSON	380
russia	GPE	384
americans	NORP	381
europe	LOC	385
putin	PERSON	380
ukraine	GPE	384
soros	PERSON	380
ukraine	GPE	384
ukraine	GPE	384
latvia	GPE	384
latvia	GPE	384
german	NORP	381
czech	NORP	381
interior	PERSON	380
dublin	PERSON	380
lisa	PERSON	380
german	NORP	381
russian	NORP	381
russian	NORP	381
syria	GPE	384
russian	NORP	381
ukraine	GPE	384
coalition syria aim country	ORG	383
thatcher	PERSON	380
west blame	GPE	384
bilderberg	PERSON	380
ukrainian	NORP	381
ukraine	GPE	384
russia	GPE	384
ukrainian	NORP	381
neonazi u...	PERSON	380
hungary	GPE	384
ukrainian	NORP	381
hungary	GPE	384
russia	GPE	384
nato	ORG	383
donetsk	ORG	383
ukraine	GPE	384
massa	PERSON	380
europe	LOC	385
syrian	NORP	381
putin	PERSON	380
ukraine	GPE	384
latvian	NORP	381
january	DATE	391
[stalin	PERSON	380
sweden	GPE	384
russian	NORP	381
ukraine	GPE	384
ukraine	GPE	384
ukrainian	NORP	381
moscow	GPE	384
mh	PERSON	380
mh	PERSON	380
russia	GPE	384
ukraine mh	PERSON	380
nato	ORG	383
nato	ORG	383
eu	ORG	383
nato	ORG	383
russia	GPE	384
ukrainians	NORP	381
russians	NORP	381
uk	GPE	384
ukrainian	NORP	381
world cup la	EVENT	387
salisbury attack	PERSON	380
baltic countr	LOC	385
november	DATE	391
ukrainian	NORP	381
european	NORP	381
eu	ORG	383
europe	LOC	385
europe	LOC	385
romanian	NORP	381
israeli	NORP	381
russia	GPE	384
buk	PERSON	380
kim jongun	PERSON	380
lavrov	PERSON	380
donbas	PERSON	380
thessaloniki beaten	PERSON	380
idaho	GPE	384
west forcing	LOC	385
georgia	GPE	384
world cup	EVENT	387
united states	GPE	384
nato	ORG	383
ukrainian	NORP	381
estonian	NORP	381
yulia skripal	PERSON	380
russia	GPE	384
ukraine	GPE	384
mh buk	PERSON	380
yulia	PERSON	380
kyiv planning provocation world cup	ORG	383
yulia	NORP	381
mh	PERSON	380
russia	GPE	384
europe	LOC	385
ukraine	GPE	384
netherlands	GPE	384
russia	GPE	384
ukraine	GPE	384
romania	GPE	384
eu	ORG	383
russia	GPE	384
mh cr	PERSON	380
russian	NORP	381
mh cert	PERSON	380
jit mh	PERSON	380
russia	GPE	384
ukrainian	NORP	381
mh crash	PERSON	380
ukraine	GPE	384
mh	PERSON	380
ukraine	GPE	384
dutch	NORP	381
russia	GPE	384
ukrainian	NORP	381
buk	PERSON	380
antiarmenian	NORP	381
ukrainian	NORP	381
roc	GPE	384
ukraine	GPE	384
donba	PERSON	380
balkan	NORP	381
eu	ORG	383
german	NORP	381
journalis	PERSON	380
ukraine	GPE	384
soviet	NORP	381
russia	GPE	384
ukraine	GPE	384
today	DATE	391
soviet	NORP	381
swedish	NORP	381
muslim	NORP	381
ukrainian	NORP	381
deeper fasc	PERSON	380
eu	ORG	383
moscow	GPE	384
eu	ORG	383
crimea longer	PERSON	380
nato	ORG	383
eastern ukra	ORG	383
kurt volker	PERSON	380
ukraine	GPE	384
osce	PERSON	380
donbas	GPE	384
ukrainian	NORP	381
kurt volker	PERSON	380
russian	NORP	381
libya	GPE	384
mh debris	PERSON	380
sweden	GPE	384
sweden	GPE	384
rumours finland	ORG	383
nato	ORG	383
antirussian	NORP	381
exer	PERSON	380
canada	GPE	384
ukraine	GPE	384
georgia	GPE	384
james le mes	PERSON	380
ukraine	GPE	384
georgia	GPE	384
ukrainian	NORP	381
turin	ORG	383
naftogaz	NORP	381
eu court	ORG	383
san...	GPE	384
russian	NORP	381
russia	GPE	384
yulia samoylova eu	PERSON	380
yulia	PERSON	380
british	NORP	381
czech	NORP	381
republic november	DATE	391
syria	GPE	384
european	NORP	381
washington	GPE	384
russia	GPE	384
ukrainian	NORP	381
moscow	GPE	384
ukraine	GPE	384
german	NORP	381
german	NORP	381
douma suggesting susp	PERSON	380
douma suggesting susp	PERSON	380
washington	GPE	384
central europe	LOC	385
russia	GPE	384
eu	ORG	383
syria	GPE	384
ukraine	GPE	384
ukraine	GPE	384
ukraine	GPE	384
douma	PERSON	380
douma suggesting susp	PERSON	380
latvia american	NORP	381
syria	GPE	384
un	ORG	383
georgia	GPE	384
[douma	PERSON	380
julia skripal	PERSON	380
west	ORG	383
russia	GPE	384
un	PERSON	380
russians	NORP	381
jews st cen	PERSON	380
syrian	NORP	381
douma	PERSON	380
propagandistic assembly	ORG	383
west manipulates	NORP	381
uk	GPE	384
ru	PRODUCT	386
antirussian	NORP	381
nato	ORG	383
eastern ukraine	ORG	383
white helmets classic	ORG	383
lithuania georgia	PERSON	380
[maidan	PERSON	380
west armenian	NORP	381
eu	ORG	383
romania	GPE	384
georgian	NORP	381
douma fake	PERSON	380
russia	GPE	384
russia	GPE	384
syria	GPE	384
yo	PERSON	380
syria	GPE	384
yo	PERSON	380
west destabilises	LOC	385
russia	GPE	384
lugar	GPE	384
anomali	PERSON	380
lugar	GPE	384
european	NORP	381
baltic	NORP	381
un	ORG	383
poroshenko	PERSON	380
crimeans	NORP	381
attack douma traces chemi	PERSON	380
eu	ORG	383
russian	NORP	381
douma chemical	PERSON	380
london	GPE	384
syria	GPE	384
russ	PERSON	380
romanian	NORP	381
cia	ORG	383
syria	GPE	384
british	NORP	381
syria	GPE	384
syria	GPE	384
syria	GPE	384
angl	NORP	381
finnish	NORP	381
christianity	ORG	383
christianity	ORG	383
syria	GPE	384
british	NORP	381
syria	GPE	384
syria	GPE	384
norma	PERSON	380
nato	ORG	383
nato	ORG	383
harry potter	PERSON	380
latvia	GPE	384
mein kampf popular harry potter	PERSON	380
russia	GPE	384
yulia	NORP	381
british	NORP	381
s...	GPE	384
washington nato	ORG	383
syrian	NORP	381
douma radiat	PERSON	380
finns	NORP	381
ukrainian	NORP	381
finns	NORP	381
ukrainian	NORP	381
gay	ORG	383
eu	ORG	383
attack douma	PERSON	380
ukrainian	NORP	381
ukrainian	GPE	384
north korea	GPE	384
kyiv	ORG	383
donbas ukraine	PERSON	380
syrian	NORP	381
realis	PERSON	380
islamic	NORP	381
czech republic	GPE	384
nato	ORG	383
syrian	NORP	381
britain	GPE	384
antirussian	NORP	381
russians	NORP	381
russian	NORP	381
uk	GPE	384
russia	GPE	384
west co	LOC	385
understan	GPE	384
theresa	ORG	383
british	NORP	381
uk	GPE	384
uk	GPE	384
new campaig	PERSON	380
washington	GPE	384
bolivia	GPE	384
west evidence	GPE	384
russia	GPE	384
ukraine	GPE	384
emmanuel macron	PERSON	380
vladimir pu	PERSON	380
uk	GPE	384
russian	LANGUAGE	389
russia	GPE	384
washington bolivia coup	ORG	383
uk	GPE	384
russian	NORP	381
uk	GPE	384
russia	GPE	384
uk	GPE	384
russia	GPE	384
russia	GPE	384
uk	GPE	384
west crimea	GPE	384
russia	GPE	384
positi	GPE	384
russia	GPE	384
russia	GPE	384
moscowkyiv	PERSON	380
ukrainian	NORP	381
russia	GPE	384
ukraine	GPE	384
romania	GPE	384
moldova	PERSON	380
finnish	NORP	381
democrat	NORP	381
finnish	NORP	381
democrat	NORP	381
finnish	NORP	381
democrat	NORP	381
finnish	NORP	381
